,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
421,1560.1986,31.5311,-119.281,162069.98,-8,Federal
422,3777.4307,31.5214,-119.839,190864.28,-8,Federal
423,3921.1216,31.5235,-120.343,203725.89,-8,Federal
424,3710.0,31.5301,-119.623,180286.64,-8,Federal
425,4042.4668,31.5275,-121.496,263314.47,-8,Federal
426,3850.7585,31.5391,-119.703,184318.33,-8,Federal
427,3898.641,31.5365,-121.323,251571.77,-8,Federal
428,3942.8098,31.5297,-120.614,213817.66,-8,Federal
429,3981.7876,31.5412,-120.441,205502.22,-8,Federal
430,3859.2266,31.5329,-120.91,227939.17,-8,Federal
431,3699.673,31.5438,-119.658,181183.81,-8,Federal
432,3906.3381,31.5401,-120.865,224913.66,-8,Federal
433,3751.1865,31.5457,-120.005,191505.3,-8,Federal
434,3760.701,31.5424,-121.173,241912.3,-8,Federal
435,3816.0564,31.5495,-121.128,238636.45,-8,Federal
436,3751.1865,31.5457,-120.005,191505.3,-8,Federal
437,3606.3904,31.5393,-119.559,175772.55,-8,Federal
438,3895.6377,31.54,-121.3,249845.31,-8,Federal
439,1270.5547,31.5554,-118.757,141401.53,-8,Federal
440,2284.1814,31.556,-118.628,139159.75,-8,Federal
441,1514.7006,31.5485,-119.084,151921.98,-8,Federal
442,3929.9707,31.5545,-120.671,213988.61,-8,Federal
443,2481.9387,31.557,-119.478,169655.8,-8,Federal
444,3914.9087,31.5587,-121.291,247719.28,-8,Federal
445,2378.6177,31.5515,-118.58,139110.1,-8,Federal
446,1081.3324,31.5539,-118.861,144042.06,-8,Federal
447,4046.553,31.5621,-120.521,206615.42,-8,Federal
448,978.9768,31.5587,-118.881,144081.53,-8,Federal
449,3736.4802,31.5605,-120.018,190227.9,-8,Federal
450,1212.1971,31.5663,-118.902,143881.66,-8,Federal
451,1549.591,31.5653,-119.274,158444.72,-8,Federal
452,2458.0093,31.5651,-118.467,136899.36,-8,Federal
453,3972.5098,31.5737,-120.348,198731.44,-8,Federal
454,3774.9087,31.5642,-119.895,187172.23,-8,Federal
455,3939.7188,31.5731,-120.767,216838.1,-8,Federal
456,4052.9448,31.5658,-120.499,205335.12,-8,Federal
457,4031.0461,31.5803,-120.411,200385.56,-8,Federal
458,2363.5813,31.5729,-118.614,137126.9,-8,Federal
459,1736.948,31.5705,-119.184,153841.38,-8,Federal
460,3920.528,31.5773,-120.847,220527.17,-8,Federal
461,2363.5813,31.5729,-118.614,137126.9,-8,Federal
462,3801.6646,31.5673,-119.75,184815.23,-8,Federal
463,1678.3678,31.5842,-119.236,154845.56,-8,Federal
464,4076.0996,31.5763,-120.538,205922.22,-8,Federal
465,4094.343,31.574,-121.558,263691.5,-8,Federal
466,1229.313,31.5805,-119.025,146452.72,-8,Federal
467,3795.537,31.5863,-120.067,188723.44,-8,Federal
468,3661.0002,31.5917,-119.82,182878.02,-8,Federal
469,1678.3678,31.5842,-119.236,154845.56,-8,Federal
470,3821.3608,31.5796,-121.156,237690.75,-8,Federal
471,3694.85,31.5825,-119.763,183051.84,-8,Federal
472,1534.9534,31.5771,-119.117,150350.16,-8,Federal
473,2347.3774,31.5905,-118.625,135331.36,-8,Federal
474,3701.5586,31.5948,-119.652,176476.5,-8,Federal
475,2403.7664,31.586,-118.553,135057.06,-8,Federal
476,3950.0076,31.5878,-121.214,240508.95,-8,Federal
477,3787.794,31.5967,-119.9,183738.58,-8,Federal
478,3672.358,31.5926,-119.674,178019.83,-8,Federal
