,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
491,3213.166,36.3275,-123.092,103705.33,-8,Federal
492,912.5674,36.3181,-122.218,28173.559,-8,Federal
493,3835.4753,36.3136,-123.936,167782.94,-8,Federal
494,4309.986,36.3137,-124.861,224991.53,-8,Federal
495,4057.4504,36.3198,-124.468,200322.12,-8,Federal
496,952.8229,36.3293,-122.235,29528.873,-8,Federal
497,3237.0156,36.3253,-123.132,107230.45,-8,Federal
498,1647.2676,36.3356,-122.423,45891.598,-8,Federal
499,351.0,36.3283,-122.103,17800.723,-8,Federal
500,3130.0496,36.3322,-122.659,66204.914,-8,Federal
501,3768.7258,36.3393,-123.786,154936.38,-8,Federal
502,550.5557,36.3336,-122.126,19752.361,-8,Federal
503,4057.199,36.3398,-124.326,190625.98,-8,Federal
504,2244.4639,36.3317,-122.541,56087.527,-8,Federal
505,3265.0823,36.3432,-123.139,107328.89,-8,Federal
506,3887.6516,36.3422,-124.077,176693.31,-8,Federal
507,4505.847,36.3416,-125.153,242676.84,-8,Federal
508,4499.1143,36.3324,-125.115,240682.1,-8,Federal
509,3876.9604,36.3471,-124.058,174961.58,-8,Federal
510,3792.8347,36.3336,-123.829,158501.98,-8,Federal
511,4476.32,36.3349,-125.031,234738.25,-8,Federal
512,4070.8484,36.3529,-124.56,202976.84,-8,Federal
513,4058.3281,36.3394,-124.462,198309.61,-8,Federal
514,3268.2698,36.3475,-122.881,84921.86,-8,Federal
515,3331.2673,36.3421,-122.958,91702.01,-8,Federal
516,169.2699,36.3464,-122.028,10848.322,-8,Federal
517,3977.8997,36.3474,-124.231,184876.86,-8,Federal
518,4512.4,36.3569,-125.169,242737.0,-8,Federal
519,4223.3716,36.348,-124.698,211884.75,-8,Federal
520,4484.5327,36.3497,-125.048,234835.44,-8,Federal
521,894.1161,36.3608,-122.311,35456.445,-8,Federal
522,4512.4,36.3569,-125.169,242737.0,-8,Federal
523,3790.8218,36.3523,-123.82,156692.44,-8,Federal
524,445.0472,36.3606,-122.077,15157.417,-8,Federal
525,3482.7542,36.3627,-123.338,121740.41,-8,Federal
526,3884.2664,36.3568,-124.015,171130.27,-8,Federal
527,3174.8167,36.3671,-122.67,66236.17,-8,Federal
528,4446.6426,36.3563,-124.969,228976.39,-8,Federal
529,4056.1711,36.3631,-124.515,199435.36,-8,Federal
530,1146.3472,36.3636,-122.353,39017.973,-8,Federal
531,4048.139,36.3648,-124.362,190432.98,-8,Federal
532,3538.3289,36.3564,-122.942,89876.08,-8,Federal
533,3888.1338,36.3666,-124.053,173429.62,-8,Federal
534,4483.546,36.3797,-125.08,234924.67,-8,Federal
535,4045.5186,36.377,-124.381,190453.89,-8,Federal
536,3514.597,36.3861,-123.389,123404.05,-8,Federal
537,3593.6394,36.3729,-123.501,132074.0,-8,Federal
538,2543.5771,36.3859,-122.519,52556.035,-8,Federal
539,1199.5156,36.3807,-122.264,30809.576,-8,Federal
540,697.65,36.3835,-122.118,18135.21,-8,Federal
541,4520.5396,36.3819,-125.223,244863.12,-8,Federal
542,2259.1938,36.3948,-122.462,47351.05,-8,Federal
543,3051.36,36.3946,-122.716,69229.234,-8,Federal
544,3756.5933,36.3923,-123.757,149537.1,-8,Federal
545,3795.0876,36.3864,-123.823,154902.27,-8,Federal
546,4277.1343,36.3853,-124.828,217401.62,-8,Federal
547,4023.3323,36.4032,-124.327,185144.08,-8,Federal
548,4432.741,36.386,-124.944,225121.61,-8,Federal
549,3883.0164,36.3892,-124.092,174005.6,-8,Federal
550,4437.4697,36.3932,-124.924,223242.22,-8,Federal
551,2259.1938,36.3948,-122.462,47351.05,-8,Federal
552,4437.4697,36.3932,-124.924,223242.22,-8,Federal
553,2997.9453,36.3978,-122.796,76020.58,-8,Federal
554,842.6484,36.4015,-122.164,21546.014,-8,Federal
555,3728.42,36.3971,-123.714,146007.45,-8,Federal
556,3964.6519,36.4035,-124.19,177674.0,-8,Federal
557,3828.25,36.3972,-123.878,158392.28,-8,Federal
558,4037.0913,36.3964,-124.384,188965.58,-8,Federal
559,627.2067,36.4021,-122.053,12019.979,-8,Federal
560,3021.934,36.4122,-122.721,69110.38,-8,Federal
561,3158.0671,36.4006,-122.894,84455.49,-8,Federal
562,2385.0645,36.4123,-122.466,47288.453,-8,Federal
563,4010.7012,36.3965,-124.524,197225.53,-8,Federal
564,1609.6625,36.4142,-122.371,38913.74,-8,Federal
565,4020.2463,36.4187,-124.424,189409.58,-8,Federal
566,4430.181,36.4002,-124.903,221311.31,-8,Federal
567,4303.95,36.421,-124.84,215544.98,-8,Federal
568,3138.2202,36.4086,-122.956,89676.93,-8,Federal
569,3386.7395,36.4178,-123.217,109675.24,-8,Federal
570,2836.539,36.4116,-122.505,50699.88,-8,Federal
571,1366.3623,36.4101,-122.333,35707.754,-8,Federal
572,3522.9058,36.4183,-123.396,121581.59,-8,Federal
573,4479.296,36.416,-125.034,229182.61,-8,Federal
574,4482.696,36.4159,-125.091,233187.16,-8,Federal
575,3472.0708,36.4106,-123.312,116425.836,-8,Federal
576,4429.5986,36.4149,-124.919,221330.14,-8,Federal
577,3386.7395,36.4178,-123.217,109675.24,-8,Federal
578,3095.19,36.4192,-122.899,84431.43,-8,Federal
579,4006.0342,36.4205,-124.288,181463.16,-8,Federal
580,3712.439,36.4267,-123.691,142493.28,-8,Federal
581,3101.5752,36.423,-122.919,86099.055,-8,Federal
582,2931.1455,36.4243,-122.763,72417.16,-8,Federal
583,805.8141,36.4282,-122.032,9342.062,-8,Federal
584,4027.8271,36.4169,-124.384,187223.44,-8,Federal
585,3590.9927,36.4366,-123.486,126704.29,-8,Federal
586,3745.8462,36.4283,-123.739,146048.56,-8,Federal
587,4456.1978,36.4306,-124.993,225306.62,-8,Federal
588,3427.1772,36.4266,-123.255,111458.59,-8,Federal
589,3898.0608,36.4377,-124.073,168575.73,-8,Federal
590,1055.134,36.4323,-122.204,23896.193,-8,Federal
591,872.389,36.4328,-122.129,17495.908,-8,Federal
592,4190.4966,36.431,-124.708,206072.39,-8,Federal
593,4009.0105,36.4319,-124.306,181482.42,-8,Federal
594,2930.3123,36.442,-122.767,72327.51,-8,Federal
595,3525.233,36.4357,-123.388,119806.42,-8,Federal
596,4270.633,36.4334,-124.797,211753.34,-8,Federal
597,4403.164,36.4434,-124.894,217572.56,-8,Federal
598,16.0474,36.4368,-121.923,45.071728,-8,California
599,4008.269,36.4425,-124.55,195107.02,-8,Federal
600,3191.2888,36.446,-123.06,97736.68,-8,Federal
601,1445.9977,36.4483,-122.339,35276.84,-8,Federal
602,1574.0836,36.449,-122.377,38522.98,-8,Federal
603,2917.0,36.4537,-122.75,70571.05,-8,Federal
604,3082.4314,36.4441,-122.864,80806.16,-8,Federal
605,3573.6086,36.4583,-123.457,123183.3,-8,Federal
606,1574.0836,36.449,-122.377,38522.98,-8,Federal
607,70.3132,36.4526,-121.95,1632.6124,-8,California
608,3084.2412,36.4493,-123.006,93251.15,-8,Federal
609,936.1779,36.4557,-122.099,14130.977,-8,Federal
610,3851.1604,36.4625,-123.909,156858.6,-8,Federal
611,4477.7036,36.4627,-125.086,229656.05,-8,Federal
612,3890.7305,36.4591,-123.969,161680.31,-8,Federal
613,1867.384,36.4625,-122.42,41647.742,-8,Federal
614,2996.4827,36.4647,-122.792,74046.85,-8,Federal
615,2204.069,36.4578,-122.458,45053.547,-8,Federal
616,3941.6409,36.4607,-124.15,170429.34,-8,Federal
617,3994.526,36.4651,-124.226,174138.25,-8,Federal
618,4169.859,36.4661,-124.692,202359.84,-8,Federal
619,4493.278,36.4621,-125.219,239290.52,-8,Federal
620,3284.2012,36.4587,-123.131,101017.67,-8,Federal
621,2949.1536,36.4598,-122.771,72290.71,-8,Federal
622,3805.4414,36.4689,-123.839,151137.02,-8,Federal
623,1454.0,36.466,-122.342,34916.168,-8,Federal
624,3604.7937,36.4664,-123.512,126681.06,-8,Federal
625,2329.8188,36.4754,-122.463,44951.094,-8,Federal
626,4031.2583,36.4703,-124.583,194990.52,-8,Federal
627,3654.7036,36.4781,-123.592,131943.67,-8,Federal
628,4467.667,36.4693,-125.063,227572.45,-8,Federal
629,2923.4202,36.4715,-122.754,70562.25,-8,Federal
630,3805.4414,36.4689,-123.839,151137.02,-8,Federal
631,4491.108,36.4718,-125.174,235388.55,-8,Federal
632,3468.7783,36.4678,-123.296,111175.29,-8,Federal
633,3106.1306,36.4772,-123.016,92537.664,-8,Federal
634,3528.328,36.4818,-123.382,116233.484,-8,Federal
635,3903.3303,36.4805,-124.007,161356.47,-8,Federal
636,2882.6504,36.4804,-122.658,61917.242,-8,Federal
637,2922.3657,36.4895,-122.758,70607.25,-8,Federal
638,3038.303,36.4826,-122.967,89274.88,-8,Federal
639,4308.765,36.4817,-124.823,209971.6,-8,Federal
640,3700.639,36.4814,-123.663,137167.78,-8,Federal
641,3992.6433,36.4879,-124.263,174229.1,-8,Federal
642,4285.899,36.4854,-124.799,208072.3,-8,Federal
643,3470.527,36.4962,-123.299,109382.82,-8,Federal
644,3953.241,36.4914,-124.168,168656.8,-8,Federal
645,3771.757,36.4921,-123.786,145745.0,-8,Federal
646,3815.3865,36.4838,-123.852,151263.56,-8,Federal
647,16.3657,36.4858,-121.944,162.57448,-8,California
648,3946.4011,36.5009,-124.478,185962.69,-8,Federal
649,3949.4097,36.4964,-124.437,183792.61,-8,Federal
650,3852.6309,36.5054,-123.908,154382.03,-8,Federal
651,2976.2935,36.5001,-122.934,86114.22,-8,Federal
652,3914.7058,36.4988,-124.005,159557.97,-8,Federal
653,3852.6309,36.5054,-123.908,154382.03,-8,Federal
654,3950.6167,36.4862,-124.492,188007.53,-8,Federal
655,1030.7136,36.4991,-122.133,16087.468,-8,Federal
656,3962.6206,36.5042,-124.416,181876.47,-8,Federal
657,4475.797,36.4985,-125.118,229587.11,-8,Federal
658,4160.7407,36.4991,-124.701,200480.72,-8,Federal
659,1502.6945,36.5053,-122.198,21308.3,-8,Federal
660,1386.7611,36.5079,-122.274,27663.637,-8,Federal
661,3407.7793,36.5069,-123.212,102632.88,-8,Federal
662,4272.2754,36.5029,-124.79,206195.4,-8,Federal
663,496.3755,36.5097,-122.022,6077.3457,-8,Federal
664,4482.132,36.5036,-125.204,235535.92,-8,Federal
665,3494.8916,36.5111,-123.337,111056.74,-8,Federal
666,3931.1816,36.515,-124.106,163237.97,-8,Federal
667,3744.276,36.503,-123.725,140483.06,-8,Federal
668,3522.2317,36.5116,-123.385,114487.945,-8,Federal
669,3993.22,36.5173,-124.244,170627.62,-8,Federal
670,3221.8884,36.5109,-123.087,94126.39,-8,Federal
671,3987.5176,36.5193,-124.375,178155.8,-8,Federal
672,3415.119,36.5211,-123.225,102500.87,-8,Federal
673,3738.5981,36.5158,-123.711,138660.56,-8,Federal
674,3920.4731,36.5268,-123.985,155977.61,-8,Federal
675,1367.6368,36.5229,-122.089,11657.161,-8,Federal
676,1502.6544,36.5252,-122.279,27633.969,-8,Federal
677,4476.4497,36.5237,-125.195,233603.48,-8,Federal
678,4304.914,36.5296,-124.847,208224.62,-8,Federal
679,3005.0,36.5249,-122.966,85603.664,-8,Federal
680,3752.7922,36.5191,-123.737,140434.64,-8,Federal
681,3916.216,36.531,-124.514,185858.97,-8,Federal
682,1700.3824,36.5288,-122.379,36381.555,-8,Federal
683,3158.3772,36.5256,-122.608,56776.887,-8,Federal
684,3466.0427,36.526,-123.302,107559.15,-8,Federal
685,4138.064,36.5264,-124.649,194994.33,-8,Federal
686,3575.9893,36.5257,-123.468,119742.375,-8,Federal
687,3184.2778,36.544,-123.071,90531.734,-8,Federal
688,1450.8612,36.5335,-122.128,14336.753,-8,Federal
689,3723.3296,36.5432,-123.685,135068.1,-8,Federal
690,3962.389,36.5445,-124.122,161472.36,-8,Federal
691,4510.1006,36.5381,-125.315,241660.89,-8,Federal
692,3827.7097,36.5342,-123.852,148443.11,-8,Federal
693,3991.1218,36.5337,-124.334,174506.77,-8,Federal
694,1676.9192,36.5471,-122.297,28835.139,-8,Federal
695,3861.5642,36.5459,-123.911,150622.39,-8,Federal
696,2908.958,36.5459,-122.736,68020.836,-8,Federal
697,4398.333,36.5403,-124.968,216029.75,-8,Federal
698,4420.497,36.5518,-125.06,221914.47,-8,Federal
699,1579.2927,36.5507,-122.104,11725.594,-8,Federal
700,1601.5436,36.5447,-122.344,33045.773,-8,Federal
701,1579.2927,36.5507,-122.104,11725.594,-8,Federal
702,4297.3696,36.5472,-124.838,206371.39,-8,Federal
703,1385.5099,36.5528,-122.096,10974.265,-8,Federal
704,2983.106,36.5567,-122.838,75523.04,-8,Federal
705,4225.419,36.5619,-124.743,198755.31,-8,Federal
706,4098.0566,36.5675,-124.588,187885.06,-8,Federal
707,2388.4612,36.5585,-122.195,19617.955,-8,Federal
708,4504.623,36.5547,-125.329,241725.28,-8,Federal
709,2596.1013,36.5592,-122.266,25936.4,-8,Federal
710,3846.4888,36.5643,-123.872,147059.7,-8,Federal
711,3604.9546,36.5592,-123.515,121361.65,-8,Federal
712,3484.2434,36.5706,-123.363,109148.61,-8,Federal
713,3672.6765,36.558,-123.605,128144.76,-8,Federal
714,3763.2312,36.5642,-123.744,138394.2,-8,Federal
715,3990.6873,36.5787,-124.177,161554.39,-8,Federal
716,3717.7388,36.5739,-123.683,133140.58,-8,Federal
717,1315.8315,36.5762,-122.112,12065.528,-8,Federal
718,902.6794,36.5789,-122.076,8840.943,-8,Federal
719,2906.0,36.5749,-122.746,68291.9,-8,Federal
720,2962.0652,36.5771,-122.808,72017.34,-8,Federal
721,902.6794,36.5789,-122.076,8840.943,-8,Federal
722,4460.7764,36.5827,-125.169,228011.98,-8,Federal
723,2999.5352,36.5883,-122.497,46527.105,-8,Federal
724,3112.2893,36.5743,-123.053,87045.85,-8,Federal
725,4012.0933,36.5821,-124.341,170975.38,-8,Federal
726,3416.4797,36.5795,-123.278,102312.625,-8,Federal
727,2997.8208,36.579,-122.478,44819.746,-8,Federal
728,3780.2969,36.5892,-123.772,139219.86,-8,Federal
729,3218.6033,36.6018,-123.082,86941.83,-8,Federal
730,27.583,36.6001,-121.972,942.678,-8,California
731,3984.4302,36.5948,-124.358,171003.7,-8,Federal
732,2864.332,36.6062,-122.701,63008.305,-8,Federal
733,4501.218,36.6051,-125.371,242003.98,-8,Federal
734,3979.5625,36.6063,-124.313,167302.62,-8,Federal
735,4300.3076,36.617,-124.828,200901.83,-8,Federal
736,3749.4453,36.6077,-123.732,135094.66,-8,Federal
737,2522.0818,36.6102,-122.299,28991.43,-8,Federal
738,4300.3076,36.617,-124.828,200901.83,-8,Federal
739,3974.4436,36.6143,-124.232,161754.14,-8,Federal
740,2677.4675,36.6135,-122.515,48266.195,-8,Federal
741,3961.8623,36.6197,-124.271,163652.97,-8,Federal
742,4446.624,36.6158,-125.119,222255.1,-8,Federal
743,1279.646,36.6207,-122.086,10696.708,-8,Federal
744,4458.9575,36.6221,-125.384,242048.89,-8,Federal
745,3961.9587,36.6256,-124.088,152499.97,-8,Federal
746,2224.2083,36.6284,-122.361,34759.58,-8,Federal
747,3665.216,36.6245,-123.605,124277.62,-8,Federal
748,3369.8208,36.627,-123.247,97039.86,-8,Federal
749,3783.6204,36.6278,-123.774,136551.8,-8,Federal
750,3953.7358,36.6383,-124.327,165609.14,-8,Federal
751,2816.121,36.6294,-122.675,59538.85,-8,Federal
752,3829.6675,36.6383,-123.832,138184.02,-8,Federal
753,3800.3643,36.6376,-123.794,136501.83,-8,Federal
754,3760.3552,36.6423,-124.45,173179.02,-8,Federal
755,4414.3667,36.6457,-125.225,228492.23,-8,Federal
756,3105.5476,36.6383,-123.019,80028.52,-8,Federal
757,1903.1554,36.6406,-122.324,31751.416,-8,Federal
758,4172.564,36.6473,-124.73,191902.16,-8,Federal
759,109.4369,36.6388,-122.007,5530.6724,-8,California
760,3924.2332,36.6333,-124.001,147094.1,-8,Federal
761,4308.276,36.6476,-124.858,201034.55,-8,Federal
762,4314.959,36.6438,-124.881,202948.84,-8,Federal
763,2314.7783,36.6538,-122.56,50828.406,-8,Federal
764,2914.4932,36.6446,-122.95,74990.09,-8,Federal
765,3967.85,36.6489,-124.125,152590.03,-8,Federal
766,4314.959,36.6438,-124.881,202948.84,-8,Federal
767,3944.7378,36.6512,-124.344,165663.78,-8,Federal
768,3338.8872,36.6573,-123.225,93552.84,-8,Federal
769,4335.855,36.6593,-124.896,203045.12,-8,Federal
770,4238.08,36.6569,-124.662,186470.55,-8,Federal
771,2976.5652,36.6609,-122.943,73295.02,-8,Federal
772,4046.6677,36.6679,-124.592,180848.06,-8,Federal
773,1800.2838,36.6594,-122.372,36404.453,-8,Federal
774,3455.9216,36.6567,-123.337,102157.05,-8,Federal
775,3736.0305,36.6619,-123.691,128993.24,-8,Federal
776,3587.1677,36.6521,-123.49,113872.96,-8,Federal
777,3949.502,36.6576,-124.323,163833.9,-8,Federal
778,3598.1086,36.6684,-123.5,113712.66,-8,Federal
779,4138.888,36.6651,-125.163,222640.34,-8,Federal
780,1708.333,36.6638,-122.127,16231.227,-8,Federal
781,3561.1726,36.6654,-123.455,110433.3,-8,Federal
782,3908.2012,36.6695,-123.962,141792.31,-8,Federal
783,3799.8474,36.6742,-124.46,171451.31,-8,Federal
784,4171.2124,36.6647,-124.722,190155.02,-8,Federal
785,3687.6174,36.676,-123.618,122501.59,-8,Federal
786,1922.4788,36.6688,-122.407,39693.45,-8,Federal
787,4165.126,36.6716,-124.678,186578.11,-8,Federal
788,3437.0095,36.6744,-123.327,100285.586,-8,Federal
789,2696.474,36.6835,-122.666,54678.18,-8,Federal
790,4472.168,36.6687,-125.446,244340.62,-8,Federal
791,1433.471,36.6766,-122.08,13180.609,-8,Federal
792,3590.2102,36.6836,-123.488,111938.414,-8,Federal
793,3687.6174,36.676,-123.618,122501.59,-8,Federal
794,3857.2305,36.6848,-124.416,167746.66,-8,Federal
795,3137.6987,36.6832,-123.037,78127.766,-8,Federal
796,3961.3625,36.6722,-124.222,156401.75,-8,Federal
797,1433.9124,36.681,-122.126,17038.857,-8,Federal
798,4092.1497,36.6801,-125.225,226528.83,-8,Federal
799,3948.3867,36.6828,-124.298,160275.77,-8,Federal
800,2990.9363,36.6925,-122.927,69878.92,-8,Federal
801,3137.6987,36.6832,-123.037,78127.766,-8,Federal
802,3915.8972,36.6807,-123.981,141807.55,-8,Federal
803,4389.3184,36.6891,-124.975,207027.55,-8,Federal
804,3869.1973,36.688,-123.89,136391.8,-8,Federal
805,3395.5422,36.6893,-123.293,96844.42,-8,Federal
806,16.544,36.6855,-121.819,506.31354,-8,California
807,4379.9824,36.6889,-124.949,205101.19,-8,Federal
808,3345.1484,36.6891,-123.226,91773.68,-8,Federal
809,4389.3184,36.6891,-124.975,207027.55,-8,Federal
810,4463.7397,36.6861,-125.459,244447.98,-8,Federal
811,3665.4077,36.6959,-125.263,228585.23,-8,Federal
812,4024.3635,36.6854,-124.584,179061.72,-8,Federal
813,2416.293,36.6843,-122.576,49125.246,-8,Federal
814,3902.835,36.7003,-123.946,138192.25,-8,Federal
815,3817.083,36.6923,-123.79,131112.64,-8,Federal
816,1688.7966,36.6991,-122.061,12713.994,-8,Federal
817,2659.1738,36.691,-122.647,52880.32,-8,Federal
818,3925.2922,36.6919,-123.999,141798.6,-8,Federal
819,3237.4316,36.7129,-125.276,228668.14,-8,Federal
820,3949.8484,36.6973,-124.072,145430.27,-8,Federal
821,3772.7957,36.6969,-123.724,127676.61,-8,Federal
822,1216.4288,36.7035,-122.28,30303.475,-8,Federal
823,4374.25,36.7069,-125.016,209037.45,-8,Federal
824,3362.1604,36.7042,-123.259,93404.97,-8,Federal
825,4357.4087,36.7038,-125.37,236512.52,-8,Federal
826,3995.6125,36.7077,-124.554,175419.9,-8,Federal
827,3868.7507,36.7067,-123.889,134636.72,-8,Federal
828,2872.9077,36.7161,-122.876,64740.246,-8,Federal
829,3599.4136,36.7165,-123.509,111799.016,-8,Federal
830,3160.047,36.7099,-123.106,81451.92,-8,Federal
831,2656.8538,36.7104,-122.646,51329.074,-8,Federal
832,343.3472,36.7192,-121.985,9689.957,-8,California
833,3936.7212,36.7275,-124.325,158560.39,-8,Federal
834,2560.4612,36.7183,-122.772,58025.086,-8,Federal
835,3957.0393,36.7174,-124.071,143669.98,-8,Federal
836,1251.4473,36.7269,-122.313,31006.418,-8,Federal
837,3867.162,36.7252,-123.888,132909.02,-8,Federal
838,3991.9055,36.7151,-124.192,151097.12,-8,Federal
839,3645.641,36.7213,-123.577,116912.23,-8,Federal
840,4005.0024,36.7328,-124.186,149306.55,-8,Federal
841,243.4587,36.7279,-121.975,10253.02,-8,California
842,3377.2983,36.7361,-123.28,93011.62,-8,Federal
843,3662.079,36.7291,-123.598,118195.88,-8,Federal
844,4352.7847,36.7338,-124.886,197657.88,-8,Federal
845,3813.2207,36.7363,-123.802,127560.91,-8,Federal
846,3481.2188,36.7376,-123.391,101442.64,-8,Federal
847,3078.0706,36.7445,-123.088,78040.91,-8,Federal
848,4328.1943,36.7438,-125.474,242700.56,-8,Federal
849,3043.37,36.7482,-123.021,72772.99,-8,Federal
850,3510.432,36.7367,-123.412,103130.14,-8,Federal
851,3877.6736,36.7435,-123.92,132961.81,-8,Federal
852,4335.7485,36.7391,-124.818,192278.36,-8,Federal
853,3998.056,36.745,-124.54,171851.67,-8,Federal
854,42.0,36.7439,-121.845,3449.518,-8,California
855,3140.3835,36.7369,-123.15,83233.13,-8,Federal
856,3324.4558,36.7555,-125.207,220985.06,-8,Federal
857,4362.871,36.7463,-124.922,199604.75,-8,Federal
858,3462.9375,36.7551,-123.379,99564.12,-8,Federal
859,2450.586,36.7565,-122.624,46472.594,-8,Federal
860,2373.4424,36.75,-122.73,52904.47,-8,Federal
861,4012.0,36.7455,-124.204,149419.9,-8,Federal
862,4366.508,36.7423,-124.944,201501.67,-8,Federal
863,3981.676,36.7477,-124.293,154942.2,-8,Federal
864,3512.6543,36.7532,-123.422,103027.52,-8,Federal
865,34.6624,36.7484,-121.84,3029.3303,-8,California
866,2666.0945,36.7486,-122.858,61139.184,-8,Federal
867,1175.7357,36.756,-122.107,19782.262,-8,Federal
868,2390.8523,36.7539,-122.678,49618.625,-8,Federal
869,3201.2961,36.7525,-123.159,83013.02,-8,Federal
870,4165.384,36.7541,-124.707,183181.8,-8,Federal
871,3913.1113,36.7494,-123.994,136532.05,-8,Federal
872,1113.9578,36.763,-122.152,21749.262,-8,Federal
873,3486.971,36.7707,-123.41,101158.4,-8,Federal
874,2224.4639,36.7661,-122.695,49513.664,-8,Federal
875,53.681,36.7636,-121.849,4125.0996,-8,California
876,3893.3618,36.7583,-124.335,156906.67,-8,Federal
877,3057.9155,36.7636,-123.033,72748.57,-8,Federal
878,3843.8198,36.7636,-124.397,160679.88,-8,Federal
879,2233.6384,36.767,-122.519,38862.812,-8,Federal
880,4226.119,36.7633,-125.163,217129.36,-8,Federal
881,3980.758,36.7605,-124.475,166248.4,-8,Federal
882,2224.4639,36.7661,-122.695,49513.664,-8,Federal
883,3344.9429,36.7691,-123.258,89416.484,-8,Federal
884,4003.4827,36.7807,-124.47,164494.05,-8,Federal
885,500.189,36.7728,-122.054,17960.268,-8,Federal
886,2273.978,36.7865,-122.694,47740.758,-8,Federal
887,3887.7708,36.7789,-123.976,132984.05,-8,Federal
888,19.0,36.7773,-121.815,1521.3373,-8,California
889,4337.3774,36.7726,-124.824,190667.52,-8,Federal
890,3877.957,36.7818,-123.948,131150.58,-8,Federal
891,4023.6287,36.7855,-124.607,173897.66,-8,Federal
892,3877.957,36.7818,-123.948,131150.58,-8,Federal
893,4305.211,36.7902,-125.083,209439.48,-8,Federal
894,3277.9167,36.7852,-123.224,85894.61,-8,Federal
895,580.1855,36.7825,-121.917,10520.136,-8,California
896,3815.4526,36.7787,-123.878,127586.69,-8,Federal
897,3578.627,36.7944,-123.54,110413.516,-8,Federal
898,3799.359,36.7842,-123.853,125770.52,-8,Federal
899,3939.6836,36.785,-124.047,136613.64,-8,Federal
900,2821.76,36.7928,-122.897,60843.45,-8,Federal
901,10.0,36.7895,-121.799,449.59326,-8,California
902,2528.871,36.7951,-122.757,50987.15,-8,Federal
903,4015.2021,36.7942,-124.293,151455.39,-8,Federal
904,3685.4631,36.7913,-123.613,113729.61,-8,Federal
905,3971.707,36.7972,-124.129,140633.83,-8,Federal
906,3370.2922,36.7945,-125.409,235006.84,-8,Federal
907,1446.271,36.8015,-122.302,23427.533,-8,Federal
908,2991.4978,36.7952,-122.989,67565.57,-8,Federal
909,3223.2473,36.8003,-123.19,82430.51,-8,Federal
910,4359.0737,36.795,-124.962,199818.9,-8,Federal
911,3966.2676,36.8048,-124.333,153366.78,-8,Federal
912,4220.0874,36.8055,-124.703,179646.23,-8,Federal
913,934.1759,36.8057,-122.274,21698.498,-8,Federal
914,2065.0518,36.8085,-122.61,41128.19,-8,Federal
915,4220.0874,36.8055,-124.703,179646.23,-8,Federal
916,2415.0195,36.8161,-122.729,47570.402,-8,Federal
917,3003.3696,36.8125,-123.023,69240.07,-8,Federal
918,3866.5476,36.8207,-123.976,129449.39,-8,Federal
919,2021.9343,36.8133,-122.588,39560.36,-8,Federal
920,1963.8094,36.8181,-122.566,38036.457,-8,Federal
921,4049.2231,36.819,-124.536,166588.27,-8,Federal
922,139.1222,36.8155,-122.124,15475.554,-8,Federal
923,4342.387,36.818,-124.909,194448.94,-8,Federal
924,89.0,36.8164,-121.925,10815.242,-8,California
925,6.5572,36.8087,-121.792,159.13835,-8,California
926,4043.0774,36.8135,-124.556,168389.19,-8,Federal
927,4039.9463,36.816,-124.636,174050.19,-8,Federal
928,985.5039,36.8217,-122.235,18414.125,-8,Federal
929,3490.099,36.8301,-125.433,235246.52,-8,Federal
930,1956.3136,36.8156,-122.509,34422.715,-8,Federal
931,4332.163,36.8244,-125.01,201901.28,-8,Federal
932,3897.6995,36.8296,-124.02,131329.4,-8,Federal
933,966.8156,36.8294,-122.226,17279.324,-8,Federal
934,3710.3691,36.8292,-123.726,115219.664,-8,Federal
935,3092.8123,36.8354,-123.104,73850.32,-8,Federal
936,85.8556,36.8301,-121.939,11297.606,-8,California
937,4328.3125,36.8208,-124.865,190921.48,-8,Federal
938,3738.8394,36.8412,-124.183,140685.4,-8,Federal
939,1432.1185,36.8362,-122.387,25451.53,-8,Federal
940,2979.2222,36.8243,-122.987,65793.945,-8,Federal
941,2296.7458,36.8336,-122.722,45796.5,-8,Federal
942,3875.9675,36.8448,-124.011,129545.234,-8,Federal
943,3103.7285,36.8385,-123.127,75431.77,-8,Federal
944,2673.6917,36.8443,-122.87,55667.04,-8,Federal
945,347.0175,36.842,-122.183,14331.521,-8,Federal
946,4319.261,36.8412,-125.023,202013.58,-8,Federal
947,4320.535,36.8425,-124.835,187386.52,-8,Federal
948,3806.128,36.8413,-123.882,122313.66,-8,Federal
949,34.0,36.847,-121.851,3402.392,-8,California
950,1983.1138,36.8498,-122.637,39121.055,-8,Federal
951,4199.098,36.8491,-125.225,217599.19,-8,Federal
952,4325.7837,36.8559,-124.87,189320.44,-8,Federal
953,3643.5833,36.8602,-123.677,109963.45,-8,Federal
954,3119.1353,36.8502,-123.241,83702.3,-8,Federal
955,4008.6711,36.8493,-124.565,166739.6,-8,Federal
956,4309.327,36.8408,-125.121,209745.36,-8,Federal
957,2390.4304,36.8626,-122.77,47121.285,-8,Federal
958,991.2185,36.8552,-122.268,16822.4,-8,Federal
959,3296.3083,36.8558,-125.522,241318.38,-8,Federal
960,3826.4033,36.8523,-125.374,229435.86,-8,Federal
961,4053.17,36.8642,-124.372,151890.78,-8,Federal
962,1641.4509,36.854,-122.539,33382.203,-8,Federal
963,1328.1154,36.8587,-122.319,19567.117,-8,Federal
