,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
339,2201.2551,38.8728,-124.143,35801.086,-8,Federal
340,3370.9834,38.8725,-125.099,117851.54,-8,Federal
341,127.3981,38.8716,-123.841,11065.994,-8,Federal
342,73.4068,38.8737,-123.747,4896.998,-8,California
343,4356.6855,38.8688,-126.873,265254.5,-8,Federal
344,4158.6133,38.8684,-126.309,221188.11,-8,Federal
345,3542.9746,38.8761,-124.768,89221.6,-8,Federal
346,4134.2676,38.8784,-126.15,207573.25,-8,Federal
347,71.618,38.8799,-123.744,4279.0205,-8,California
348,3511.6345,38.882,-125.037,112401.766,-8,Federal
349,2830.1372,38.8826,-124.263,45719.266,-8,Federal
350,4318.576,38.8794,-126.753,256217.5,-8,Federal
351,134.7118,38.8831,-123.882,13885.103,-8,Federal
352,3399.6804,38.8771,-124.445,61398.58,-8,Federal
353,4250.9307,38.8759,-126.577,243553.27,-8,Federal
354,2618.151,38.8906,-124.244,43940.05,-8,Federal
355,124.2357,38.889,-123.856,11537.908,-8,Federal
356,4036.0403,38.8833,-125.975,192810.7,-8,Federal
357,2618.151,38.8906,-124.244,43940.05,-8,Federal
358,4357.26,38.8907,-126.835,261157.75,-8,Federal
359,3507.3384,38.903,-125.037,112236.516,-8,Federal
360,3523.479,38.9066,-124.669,80360.125,-8,Federal
361,3481.5652,38.9027,-124.832,94493.55,-8,Federal
362,3365.7932,38.9046,-125.122,119586.79,-8,Federal
363,3490.8093,38.913,-124.772,89225.75,-8,Federal
364,4012.7769,38.9134,-125.885,184383.97,-8,Federal
365,4360.962,38.9112,-126.823,258974.39,-8,Federal
366,3914.778,38.9155,-125.732,171583.64,-8,Federal
367,4223.4355,38.9161,-126.526,238244.38,-8,Federal
368,2696.7341,38.9187,-124.266,45417.277,-8,Federal
369,4361.313,38.9091,-126.847,260796.95,-8,Federal
370,4361.9077,38.924,-126.909,264226.06,-8,Federal
371,3863.8894,38.9272,-125.604,160592.75,-8,Federal
372,4244.197,38.9155,-126.55,239904.69,-8,Federal
373,4316.7524,38.9348,-126.787,254908.83,-8,Federal
374,4309.173,38.93,-126.633,244543.0,-8,Federal
375,3825.8452,38.919,-125.514,153294.64,-8,Federal
376,4247.0317,38.9341,-126.561,239353.39,-8,Federal
377,3182.0527,38.926,-124.346,52264.5,-8,Federal
378,4344.5747,38.9321,-126.811,256771.31,-8,Federal
379,53.7317,38.934,-123.768,3099.6436,-8,California
380,3779.6956,38.9373,-125.52,153263.3,-8,Federal
381,4081.2122,38.9396,-125.997,193006.95,-8,Federal
382,3446.8062,38.9396,-125.112,118564.51,-8,Federal
383,146.4981,38.9414,-123.922,15487.174,-8,Federal
384,3304.365,38.9389,-125.197,125933.8,-8,Federal
385,3414.22,38.9443,-125.134,120460.125,-8,Federal
386,696.0783,38.9491,-124.059,27278.363,-8,Federal
387,4221.564,38.9347,-126.537,237687.8,-8,Federal
388,3717.7737,38.9509,-125.48,149525.81,-8,Federal
389,3414.22,38.9443,-125.134,120460.125,-8,Federal
390,2636.2874,38.9549,-124.267,45292.957,-8,Federal
391,3415.0613,38.9488,-124.775,89333.914,-8,Federal
392,4286.969,38.9424,-126.716,249445.75,-8,Federal
393,3331.7285,38.942,-125.219,127832.92,-8,Federal
394,3671.7524,38.9652,-125.441,145856.3,-8,Federal
395,3479.7378,38.9521,-124.632,76933.78,-8,Federal
396,3448.3374,38.9584,-124.551,69907.73,-8,Federal
397,3926.1472,38.9511,-125.807,176749.44,-8,Federal
398,3722.988,38.9558,-125.525,153110.81,-8,Federal
399,3372.0103,38.9676,-124.448,60987.09,-8,Federal
400,3735.9165,38.9585,-125.547,154848.4,-8,Federal
401,4362.246,38.9639,-126.885,259997.92,-8,Federal
402,3671.7524,38.9652,-125.441,145856.3,-8,Federal
403,3671.7524,38.9652,-125.441,145856.3,-8,Federal
404,4276.128,38.974,-126.788,252450.03,-8,Federal
405,2242.2737,38.9706,-124.227,41847.496,-8,Federal
406,3445.2747,38.9795,-125.059,113561.0,-8,Federal
407,3416.7046,38.9709,-124.886,98947.48,-8,Federal
408,3636.196,38.9791,-125.423,143900.92,-8,Federal
409,2629.788,38.9839,-124.288,47197.098,-8,Federal
410,3372.4014,38.9693,-124.801,91579.82,-8,Federal
411,1883.2429,38.9842,-124.186,38381.766,-8,Federal
412,4284.7935,38.9921,-126.8,252153.94,-8,Federal
413,3383.98,38.9783,-124.846,95492.945,-8,Federal
414,75.7329,38.9851,-123.795,5371.8706,-8,California
415,4358.2764,38.9841,-126.873,257877.75,-8,Federal
416,4284.7935,38.9921,-126.8,252153.94,-8,Federal
417,4260.58,38.9867,-126.643,241434.45,-8,Federal
418,4284.7935,38.9921,-126.8,252153.94,-8,Federal
419,3906.2283,38.9913,-125.752,171014.28,-8,Federal
420,90.3292,38.9953,-123.814,7369.6978,-8,Federal
421,4133.1587,39.0039,-126.187,207480.5,-8,Federal
422,3646.1,39.0051,-125.474,147334.52,-8,Federal
423,112.4544,38.9993,-123.863,11290.052,-8,Federal
424,4.8816,39.0001,-123.707,644.5999,-8,California
425,849.9234,38.9993,-124.061,27825.578,-8,Federal
426,3533.7856,38.9929,-125.362,138398.72,-8,Federal
427,4211.2954,39.009,-126.531,232189.39,-8,Federal
428,685.5063,39.0057,-124.035,25746.09,-8,Federal
429,3710.3677,39.0118,-125.54,152659.27,-8,Federal
430,4348.8784,39.0047,-126.861,255739.64,-8,Federal
431,4133.1587,39.0039,-126.187,207480.5,-8,Federal
432,4251.559,39.0031,-126.679,242881.78,-8,Federal
433,212.0682,39.0102,-123.944,18266.629,-8,Federal
434,4258.744,39.0048,-126.655,241085.94,-8,Federal
435,3921.6191,39.0082,-125.821,176387.88,-8,Federal
436,545.4115,39.0116,-124.001,23036.387,-8,Federal
437,4242.727,39.0075,-126.606,237484.31,-8,Federal
438,3363.831,39.0149,-124.857,95695.87,-8,Federal
439,3201.295,39.0062,-124.392,56371.547,-8,Federal
440,4239.605,39.0158,-126.387,221918.92,-8,Federal
441,3958.9082,39.009,-125.909,183802.6,-8,Federal
442,3986.198,39.0148,-125.955,187558.58,-8,Federal
443,4234.5913,39.0079,-126.457,227200.67,-8,Federal
444,3319.2651,39.0189,-124.794,90380.445,-8,Federal
445,4137.6406,39.0267,-126.247,212103.45,-8,Federal
446,3329.7576,39.0228,-124.817,92130.984,-8,Federal
447,3363.7285,39.0206,-124.88,97399.92,-8,Federal
448,4217.717,39.0306,-126.542,231505.56,-8,Federal
449,1739.5256,39.0199,-124.209,40846.523,-8,Federal
450,2319.8005,39.0265,-124.271,46262.754,-8,Federal
451,4222.706,39.025,-126.516,230080.1,-8,Federal
452,875.5942,39.028,-124.129,34231.47,-8,Federal
453,3262.7778,39.0289,-124.419,58950.973,-8,Federal
454,3325.3564,39.0233,-124.459,62340.164,-8,Federal
455,3376.4148,39.0334,-124.693,81590.68,-8,Federal
456,3435.7896,39.0222,-125.029,109730.48,-8,Federal
457,4056.5085,39.0356,-126.06,196009.06,-8,Federal
458,4260.7944,39.0243,-126.642,238906.03,-8,Federal
459,3777.1633,39.0244,-125.652,161727.83,-8,Federal
460,4202.2134,39.0392,-126.352,217928.72,-8,Federal
461,4217.717,39.0306,-126.542,231505.56,-8,Federal
462,2109.1086,39.0351,-124.253,44897.633,-8,Federal
463,3403.4568,39.0359,-124.969,104317.75,-8,Federal
464,3728.1714,39.0367,-125.59,156189.0,-8,Federal
465,3873.0056,39.0346,-125.784,172619.98,-8,Federal
466,79.1943,39.0376,-123.793,8514.839,-8,Federal
467,4184.108,39.041,-126.329,216257.94,-8,Federal
468,1099.342,39.0424,-124.171,38143.46,-8,Federal
469,3393.749,39.0427,-124.993,106130.234,-8,Federal
470,3403.0195,39.0363,-124.547,69310.1,-8,Federal
471,4246.4897,39.0491,-126.432,222678.84,-8,Federal
472,3502.3013,39.0469,-125.058,111472.31,-8,Federal
473,3438.3767,39.0468,-125.313,132665.1,-8,Federal
474,76.5038,39.0473,-123.786,7739.227,-8,Federal
475,503.7113,39.051,-123.984,23221.146,-8,Federal
476,3290.0322,39.0596,-125.189,121939.234,-8,Federal
477,1416.4688,39.0578,-124.216,41354.684,-8,Federal
478,3532.3052,39.0486,-125.378,138054.98,-8,Federal
479,4296.513,39.0487,-126.814,249649.23,-8,Federal
480,3390.832,39.054,-124.975,104309.016,-8,Federal
481,1584.0983,39.0631,-124.239,42998.883,-8,Federal
482,1416.4688,39.0578,-124.216,41354.684,-8,Federal
483,3649.2434,39.0606,-125.511,148925.84,-8,Federal
484,4065.4463,39.0705,-126.082,197188.48,-8,Federal
485,69.3356,39.0603,-123.759,5073.1147,-8,California
486,4065.4463,39.0705,-126.082,197188.48,-8,Federal
487,3306.7852,39.0689,-124.874,95429.516,-8,Federal
488,4346.013,39.0586,-126.9,255315.06,-8,Federal
489,4346.013,39.0586,-126.9,255315.06,-8,Federal
490,4306.6196,39.0666,-126.827,249509.19,-8,Federal
491,164.2964,39.068,-123.941,19350.898,-8,Federal
492,1584.0983,39.0631,-124.239,42998.883,-8,Federal
493,3804.9062,39.0623,-125.747,168853.02,-8,Federal
494,787.2783,39.0726,-124.068,29022.838,-8,Federal
495,3664.902,39.0684,-125.619,157867.69,-8,Federal
496,3323.192,39.069,-124.705,81339.14,-8,Federal
497,320.2991,39.0769,-123.963,20748.754,-8,Federal
498,3947.1982,39.0735,-125.95,185878.9,-8,Federal
499,4347.567,39.0765,-126.913,255217.22,-8,Federal
500,1045.7283,39.0917,-124.125,32651.705,-8,Federal
501,317.3,39.0853,-123.965,20619.852,-8,Federal
502,3257.2754,39.0951,-124.42,57046.754,-8,Federal
503,1850.2927,39.098,-124.253,42960.297,-8,Federal
504,1307.5062,39.0972,-124.148,34305.35,-8,Federal
505,4154.205,39.0979,-126.34,213067.1,-8,Federal
506,634.3578,39.0898,-124.058,27392.809,-8,Federal
507,97.7426,39.0941,-123.827,9273.602,-8,Federal
508,3502.2964,39.0944,-125.41,139579.36,-8,Federal
509,4220.783,39.0946,-126.717,239835.61,-8,Federal
510,4229.8706,39.1031,-126.467,221505.84,-8,Federal
511,2972.8035,39.1046,-124.382,53599.332,-8,Federal
512,2253.5867,39.0961,-124.294,46443.83,-8,Federal
513,3340.465,39.1034,-124.633,74293.36,-8,Federal
514,4229.8706,39.1031,-126.467,221505.84,-8,Federal
515,4109.5264,39.1106,-126.225,204400.28,-8,Federal
516,4254.523,39.1115,-126.549,226745.5,-8,Federal
517,3256.1233,39.1193,-125.224,123271.05,-8,Federal
518,3518.03,39.1072,-125.095,112718.46,-8,Federal
519,3298.0457,39.1189,-124.951,100339.17,-8,Federal
520,4293.766,39.1246,-126.817,245345.9,-8,Federal
521,377.4299,39.1254,-123.981,19696.406,-8,Federal
522,863.731,39.1259,-124.14,32719.854,-8,Federal
523,3271.0635,39.1268,-124.995,103800.56,-8,Federal
524,3855.3062,39.1276,-125.888,179613.34,-8,Federal
525,4140.8203,39.1333,-126.313,208820.25,-8,Federal
526,3247.7368,39.1312,-124.683,77735.19,-8,Federal
527,4227.7197,39.1208,-126.479,221200.6,-8,Federal
